"MERIDIAN, DR. ROBERT",4
CLOWN/CRAFTY ELIOT F,82
SHIVER MAN,9
NAMORA/AQUARIA NAUTI,23
MASTER/ESHU,100
OTHER II,5
SURGE,2
"MERRYWEATHER, IRENE",78
"STARK, HOWARD",25
MO MONEY,15
"HIGGINS, SAMUEL",38
SKIN/ANGELO ESPINOSA,167
"PEYER, DANNY",4
VISALIA,7
MOONSTONE II/KARLA S,268
"BARTLETT, STU",6
SATANA,6
SUPER-ANDROID F-4,3
CALYPSO,23
CHI-CHEE,15
TUVO,4
HERCULES DOPPELGANGE,96
"DRAKE, MALCOLM",0
HAMMERHAND II/BRON,14
DINAH-SOAR,55
"LANDERS, RICKY",12
SPITE/,0
HUMAN TORCH DOPPELGA,63
WANDERER,13
BULLSEYE | MUTANT X-,1
"JENKINS, WALTER",10
NAMORITA | MUTANT X-,10
PROTO-GOBLIN/VAN ADD,2
XEMNU,13
"CHEEVER, JOHN",14
UPLINK/HECTOR FUENTE,12
SPEEDBALL II/DARRION,71
WARSTAR,79
"HASARD, SAMANTHA",16
FLYING TIGER,92
"DEWITT, LUCIUS",8
"QUINN, MR.",7
QUEEN KNORDA/NORA QU,21
GEIGER/DELILAH DEEDE,5
"STAPHOS, DR. MONICA",1
PARSON/,3
"MENDELSON, DR. MACK",10
"HAWKINS, DR. EDWIN E",3
"KOENIG, ERIC",35
"COLON, CHERYL",24
"SIMMONS, RANDALL",0
HUNTARA/MARY ELIZABE,73
GARABALDI,14
SELENE | MUTANT X-VE,9
EXALTED ONE,5
BRUTUS KLOR,16
DISPROSIUM,7
TOLOC,9
TEMPLAR/IAN FITZWILL,24
TOWER,36
"DARROW, MARISSA II",10
"BROMWELL, DR.",37
B'GON,0
"PURL, DR. NOAH",10
"CREED, GRAYDON | MUT",9
DEADEYE/,6
SHAPER OF WORLDS,17
"PENNINGTON, AUDRA",7
BLACKOUT/MARCUS DANI,49
"LANGTREE, GINA",4
LUPO,52
LUPE,4
"LANDERS, GENA",28
BROADSIDE,19
HUMAN ROBOT,5
ICONOCLAST,5
HILDEGARDE [ASGARDIA,43
NEPHRI,4
"BALDWIN, MADELYNE MA",88
"LE FEY, MORGAN",116
TRI-SENTINEL,4
VIPER II,163
DAI-KUMO,4
SQUIRE/,15
MR. NACHT,37
LEGS II/,10
LIVING MONOLITH/AHME,61
SAINT ELMO,5
MASTERMIND/JASON WYN,88
SYBIL,2
VANIUM,17
TUTINAX,5
"CONRAD, LUTHER DUTCH",2
"POGUE, BARTON",6
SHALLA BAL,3
VILIVEN,13
PRINCESS PEARLA,10
"TAYLOR, JACK",7
"KINGSLEY, DANIEL",42
MR. IMMORTAL,46
SILVER SAMURAI/KENYU,137
GREENSONG,35
KRO [DEVIANT],101
STYGLUT/,0
PHASTOS [ETERNAL],46
SILENCER,3
SCANNER II,116
"DESTINE, NEWTON",15
"ENGLEHART, STEVE",9
DANGOR,10
"SEBASTIAN, MRS.",0
TORES,16
BI-BEAST,1
"MANTONE, JORGE",5
HESCAMAR/MARNOT [ASG,32
LORD TEMPLAR/,23
YELLOWJACKET II | MU,49
EL CONQUISTADOR,8
HIJACKER,45
AGGAMON,1
"DRAN, DAMON",12
SAMMAEL,6
ASANO,6
BERYLLIUM,16
MAGGOTT/JAPHETH,76
SILENCE/,10
"BURKE, JOB",7
MARTHA,37
"PINKERTON, RUDY",6
"AYALA, MRS.",9
MAGUS,155
FLASH/BARRY ALLEN/BU,2
"AYALA, AWILDA",12
"WILLIAMS, MRS.",7
KING BEDLAM/CHRISTOP,21
TRASK,3
KNIGHT ERRANT/MATSON,6
STUNT-MASTER/GEORGE,57
"PINKWATER, ELLA",1
"WHITMAN, DEBRA",61
"ARCHER, ULYSSES SAMS",16
"BRADDOCK, JAMES JR.",17
PESTILENCE | MUTANT,7
"AUSTIN, SUSAN",96
YETI,30
"RYKER, MAJOR SIMON",4
"RHODES, MR.",4
CAT MAN III/,11
"DUFFY, SGT. MIKE",1
"JONES, KATIE",9
"TRAYNOR, HARLEY",11
"JONES, PHILLIP",1
KURAGARI,4
POLARIS/LORNA DANE,447
"ROBERTS, TED",22
"MUTO, JUNZO",26
"BLACK, CYRUS",8
NOCTURNE II/ANGELA C,5
SCARLET CENTURION,46
"RAYMOND, FRED",1
"MUNOZ, CARLOS",2
RAZORBACK/,28
"REYES, DR. CECELIA",72
SHANNA/SHANNA O'HARA,206
VINCENTE/,13
COLDBLOOD/,17
"WEISMAN, DR.",4
BIRD MAN/HENRY HAWK,37
AMPHIBIUS,65
ARLISSE,10
SHREEVE,1
LEAP FROG/LANG,5
"SCANLON, COMMANDER",11
STORM DOPPELGANGER,35
WALL/,22
BRAWLER,0
APOLLO [GREEK GOD],51
"ARGOSY, HERVE",0
"MUNDY, SHANE",6
VOGEL,4
"MANDARIN, JAMES",14
LADY LOTUS,19
SWORDSMAN II/COTATI,52
KEY/,21
"SPARROW BEAR, MELLIS",0
MR. FANTASTIC DOPPEL,136
RAKKUS,11
THREE-FACE,2
TEZCATLIPOCA,9
"GOYER, SAUL",10
HARPOON,80
STERN,5
"FURY, COL. NICHOLAS",646
AGENT AXIS/,13
CANE/,10
"DILLON, ANITA",12
"HARROW, DR. JONAS",18
"LITTLETREE, LINDA",6
TESS-ONE,27
SKOOKA,24
"MCGRILL, MARY",9
BLUE STREAK/,15
"FULLERTON-SMITH, CAS",0
THOR | MUTANT X-VERS,20
RIPTIDE,45
"GEDDINGS, JUDITH GHO",1
"HOPKINS, STEVE",62
K'AD-MON,5
BURKE,18
CHIRA,12
"RYKING, ALEXANDER",17
STONE-FACE,1
"DANVERS, MRS. JOE",11
FER DE LANCE/TERESA,53
SKIDS/SALLY BLEVINS,113
AMERICOP/,6
STICK,11
"WEIN, LEN",30
"HONIKAWA, SHO",6
MANGOG,30
"STERNBERG, DR. BERTH",4
CHAMPION/TRYCO SLATT,50
MADAME QWA,22
"RIDER, GLORIA",46
"DWORMAN, JIM",16
"STEED, JOHN",27
"REANDEAU, DR.",3
"CHURCH, LYNN",17
SPIDER-MAN CLONE/BEN,234
PUMA/THOMAS FIREHEAR,73
"CONTRARES, ANASTASIA",10
"CORD, JANICE",26
COURIER/JACOB GAVIN,40
"BRIGGS, AGENT STEPHA",21
"LEQUARRE, GERRY",11
"GAMBLE, GRACIE",14
"SNOW, TANDY",19
NANABOZHO,5
"ROMANO, TONY",1
KARNAK | MUTANT X-VE,12
PROMETHEUS II,28
JUNIPER,13
"GAMELIN, JOHN T J.T.",6
SCARLET WITCH DOPPEL,38
"COY, GENERAL NGUYEN",54
SLYDE,55
FAITH,18
"KURLYCHEK, PATTY",1
CRIMSON DYNAMO IV/YU,12
"HENCKEL, MARIA",13
"FALCONER, CALVIN",14
SISTER DEATH,16
LIFEFORCE,26
GAFF/SIDNEY E. LEVIN,45
SMASHER V,0
JAVELIN/DARIN,7
RAPTAR,3
WAR/ABRAHAM LINCOLN,62
ALBERIK,8
TYPHON,16
ABSORBING MAN | MUTA,22
OGRESS/,19
GIRABOOR,0
IMPALA/,42
"GAPON, DZHOKHAR",10
UGLY JOHN/STEVE,1
STEEL SERPENT,20
HAROKIN [ASGARDIAN],37
"SLOAN, ANNA",1
SHREW/MARILYN MAYCRO,18
"GERASI, JOEY",14
HEMINGWAY,30
SANDSTORM/,1
ORWELL,5
CASSANDRA,14
"MARTIN, ASHLEY",30
MINDSINGER/GREGOR,15
FAWKES,27
VENOM/EDDIE BROCK,121
"MARLOWE, STEVE JR.",8
SAMEDAR,31
TYPHOID MARY | MUTAN,12
AYESHA,4
DIGGER II/,12
ROUST,23
"DELPHIS, SIR",48
BUCKY II/FRED DAVIS,34
MINDWAVE,12
AURORA | MUTANT X-VE,13
GOLDEN-BLADE,20
LADY OF THE LAKE,26
CERANDA,13
DOMINUS,5
ICE WORM,4
"RIDER, ROBERT ROBBIE",37
"WALTERS, BILLY",56
PANTHER CUB/,6
"RUBINO, STEVE HEADSE",20
"RODRIGUEZ, DEBRA",3
FAMINE | MUTANT X-VE,15
CHEN,35
"BAKER, ANNE-MARIE",17
"AYALA, FILIPPO",14
STROBE/,46
WONG,285
"SAXON, STARR",76
VALINOR,118
GLOM,20
CRIMSON DYNAMO V/DIM,96
RAMROD III/,9
COIL,19
REBOUND/,14
TULAK,7
TORO II/BENITO SERRA,16
TEMPEST/GRANNZ,78
"KHANDRUVITCH, DR. VA",28
MARILLA [INHUMAN],47
M'SHULLA,21
KO-GAR,10
RIOT/HEIDI SLATKIN,5
STATIC,38
"ROM, SPACEKNIGHT",177
GROTESK,18
SHAARA,5
THUNDRA,61
"JAMESON, J. JONAH",637
"KOLE, JOHN",1
"DRAKE, WILLIAM ROBER",31
TORGO,23
"WERNER, P.D.Q.",5
BLACK RACER/,45
LETHA,27
"DEAN, SUSAN",24
SHADOWCAT 2013,32
NAMORITA DOPPELGANGE,83
SMOKESCREEN/,26
ATOM SMASHER/,0
"JESSUP, DR.",2
MS. NOVA,2
"SNIPES, DET.",10
BLACK TALON/DESMOND,2
MERCURY II,20
REAVER/JOSHUA STRAGG,2
LUCIFER,16
BULL,0
CRANUS,3
INFERNO II/JOSEPH CO,19
"KINCAID, DR. JANE FO",205
RINGLEADER,13
"SNOW, CHARLIE",23
"DUBOIS, NOAH",10
STAR THIEF II,2
SIKORSKY,73
SHADOW KING | MUTANT,6
MAELSTROM/MALCOLM ST,86
"WHITECLOUD, MICHAEL",9
CLEARCUT/,3
CEREBRO | MUTANT-X V,22
CONUNDRUM/,9
DIAMOND HEAD,0
"MACRAE, TRUTH",9
"HAMILTON, PAUL",3
COPPERHEAD IV/,3
HALF-FACE,3
DEADAIR,12
"OXNARD, PHIL",8
"GERASI, MARY ROSE",11
CITIZEN V II/HELMUT,222
MAYHEM/DET. BRIGID O,36
DR. ANGST/FLOYD MANG,10
ASMODEUS,9
MISSING LINK,15
BROTHER ROYAL,3
CYTTORAK,7
BLACK TALON III,0
"TSKAROV, GENERAL",10
SILVER FOX II/ZORA D,18
OXBOW/,50
KNICK KNACK,15
"LEEDS, BETTY BRANT",278
VIBRAVORE,8
"DEL HIERRO, BLANCA",7
U-GO GIRL/EDIE,10
ARON [WATCHER],62
MAXIMUS [INHUMAN],112
"KRAMER, KENNY",26
"GRIMM, BEN | EARTH-A",14
CHAMBLISS,2
KARKAS | MUTANT X-VE,26
"LADONNA, HOLLY",23
"NOCENTI, ANN",26
ELECTRON,62
MIRAGE II/DANIELLE M,283
SLOTH,14
IRON,42
CRITICAL MASS,4
"CONOWAY, SEKMEHT",23
"FORTUNATO, JAMES",7
BAKER,11
"DRAKE, FRANKLIN",24
"NAGAN, DR. ARTHUR",31
CRITIC,9
NOVA II | MUTANT X-V,12
OVERRIDER/,13
CARNAGE/CLETUS KASAD,40
BEDLAM/JESSE AARONSO,85
"HANSEN, BILLY",5
JIGSAW,14
ALIST,8
MILAN,50
THOR II/ROGER RED NO,68
LODESTONE/ANDREA,67
WATER WIZARD/PETE,115
"O'NEILL, DET. BRADY",32
STINGER III/,26
BOONE,24
BLOODWING [SHI'AR],5
HOLLYWOOD,1
"BLANDING, ANDREW",1
MADAME MASQUE III,44
ZANIAC/BRAD WOLFE,7
VANGUARD/NICOLAI KRY,205
CYBERSLIK,10
"RHODES, MRS.",8
AIREO/AEOLUS [INHUMA,58
SITTING BULLSEYE/,10
MADAME MASQUE II/,13
ZIRA,19
"TABESHAW, HARRY",11
QUASAR DOPPELGANGER,40
TOAD/MORTIMER TOYNBE,142
"O'CONNOR, A.C. ACE",7
BRES,9
TRITON,334
HELLFIRE/MIKAL DRAGO,4
ZEUS,172
SACK,23
"SUAREZ, RAPHAEL",18
BRAMER,20
"THOMAS, IDA",4
MISS SACCHARINE,4
TEI,11
GIN GENIE/BECKAH,3
SUPREME INTELLIGENCE,149
"CHANEY, AMANDA",30
JACK SERIOUS/DR. JOH,5
"HENDERSHOOT, COLONEL",5
VANCE REBUS/,8
"ATKINSON, MAJ. EDMON",13
AURIC/,54
"ST. LAWRENCE, COL. C",34
CAPTAIN GLORY,3
BIG ONE/KENJIRO SASA,20
SOLAR WIND,25
CHLOE,4
"WETHERELL, MANOLI",51
TELLIS,11
BATAL/,7
DEVLOR,63
"PARADY, CAPT. RONALD",6
MISTER CLEAN,4
KNIGHT/MALCOLM KNIGH,14
"SONDHEIM, ERICA",49
"CHALMER, JUDGE",11
"RON, TALLA",23
SISTER SOPHIA,0
BARON ZEBEK,3
TRADER,21
"MCDOWELL, SCOTTY",12
ARIES II/GROVER RAYM,36
"NYLES, JENNIFER",7
TALISMAN II/ELIZABET,120
MONSTER FROM THE LOS,5
HOO,0
SILVER II,38
"EPSTEIN, MORRIS",7
"WOO, MAI YIN",3
"FITZROY, TREVOR",34
"OGADA, DR.",9
APOCALYPSE/EN SABAH,176
"LOVEJOY, FRANKLIN",5
LEVIATHAN II/EDWARD,12
SYNCH/EVERETT THOMAS,127
"SCRIPPS, LAHOYA",2
"SCHOENFELD, ELAINE",16
GAMBIT/REMY LEBEAU,450
DOPPELGANGER,56
DOMINO II,1
"MURPHY, SEAN",3
DIGGER,31
SANGRE/JULIA CONCEPC,0
"MCCOY, EDNA ANDREWS",33
PRINCESS PYTHON/ZELD,139
ANAIS,8
CROWN,10
"LOCKLIN, GENERAL MER",48
DR. DOOM DOPPELGANGE,13
DREAMGUARD/DEPUTY WI,4
"FILLMORE, GARRET",4
"HALBERG, DONALD",11
EL UNO,6
"ALVAREZ, CARLY",11
"SIMMONS, ARCHIE",3
"MCELROY, JAMES",13
FIM,8
"SHERIDAN, WILLIAM",12
"MENGOCHAUZERAUS, STA",4
WYRE/,15
"HECK, DON",10
"OLSON, MRS.",24
"PARETSKY, DR. GARY",65
OWAYODATA,6
"SHAARA, MR.",0
LANDA,8
KEATON,10
"OLAFSON, ERIC",4
SAINT ANNA,5
MUTAURUS,24
WOLF,14
"KENT, CLARK",100
THOUSAND,3
"BLACKSHEAR, JONAS",14
GOLDEN GIRL/GWENNY L,15
KALADAR [SHI'AR],3
"SUMMERS, MADELYNE MA",169
ARAKI [SHI'AR],50
EVER,24
RHAPSODY/RACHEL ARGO,14
SCALEFACE/,9
"ITOBU, DR. JOSHUA",1
SINEW/,46
RAKSOR [SKRULL],19
CONQUEST/BRIDGET MAL,28
BERSERKER III,3
PIGSKIN/,7
SISTER PLEASURE/SCAR,20
"BRICKFORD, CLAY",22
GLADIATOR II,157
"DEGANN, KRIS",7
SETH,26
"BERGLUND, GEN.",7
ERISHKIGEL II/HOLLY,67
JEXIA,2
INTERLOPER,22
"TAKACHIHO, HIRO",42
"HOBBS, HARRIS",25
BRASS/SEAN WATANABE,6
"YEE, WAI CHEE",1
"CACHES, PROF. MARINA",17
"STORM, CHILI",28
"RAMBEAU, FRANK",35
BUSHMASTER/JOHN MCIV,21
"KILLDRAGON, HARMONY",3
WARHEAD/GREGORY SLIV,22
"KRYZEWSKI, LEONARD M",16
MAN-MOUNTAIN MARKO,21
LORD BALDAR,19
FIREBUG/,47
"LEVESSEUR, LARENT",8
BLINDSIDE II/BOBBI C,13
"WEASON, SENATOR",6
WRAP,9
"GILBERTI, ROSE",6
M'REEL,23
"FREEMAN, DUANE JEROM",74
DEATHWATCH/STEPHAN L,30
DIAMOND LIL/LILLIAN,74
GOLEM/JACOB GOLDSTEI,9
"HEYWERTH, GENERAL",24
BLACK WIDOW | MUTANT,15
PSIREN,10
PUPPET MASTER/PHILLI,162
"TINKER, SHEA",4
YOVA,3
"SEGAR, OWEN",11
SOMON,5
FLAME,9
"HARKNESS, AGATHA",242
ENCHANTRESS/AMORA/HE,235
"WINGFOOT, WYATT II",1
"PHILLIPS, SIR GORDON",17
"STONE, LT. MARCUS",112
BLACK BOLT | MUTANT,17
"GNUCCI, MA",7
"COHEN, IZZY",10
VALKYRIE IV,24
MACHINE MAN/X-51,210
"FREEMAN, DEREK",37
FIFOLET,25
THORNN II/LUCIA CALL,29
STEEL COLLAR,7
"BURLEY, MIKE",21
SHA SHAN,78
"STEELE, BOBBY",55
TRYKUR,2
"STUART, DR.",16
MUNIN,36
"LELAND, HARRY",44
"HALFTREE, HORACE",6
"STANACHEK, FREDDIE",17
NIELS,36
LUNATIK/ARISEN TYRK,23
"FURY, NICK | MUTANT",24
EXPEDITER/JOHN WRAIT,13
NIRA,4
MOBIUS,1
SECOND/ALECTO,0
"WANG, VICTORIA VICKY",7
ANCESTOR/,19
SAKAA,5
CAPTAIN AMERICA V/RO,17
HUSSAR,81
DINU,22
NEUTRON,41
"HARRIS, CHRISTINE",18
WILD CHILD/KYLE GIBN,175
"HOGAN, HAROLD J. HAP",140
"DELACORTE, ARTHUR",16
UNION JACK/LORD MONT,38
"STONE, CHANTAL",9
"CHUNG, LAO WEI",21
DAMBALLAH II,8
"BRUKNER, DR. FRANK",4
BASILISK/BASIL ELKS,12
ESON II,22
THANADEMOS,1
RALF,11
SAYGE,24
"PAYNE, MICHAEL",4
"SUMMERS, DEBORAH",1
"BAZIN, ALLEGRA",17
DR. MIME,5
KESTRUS,4
DEATHCRY [SHI'AR],65
"GRANT, DONALD",3
"SHEFFIELD, LEAH",9
"MESSENGER, TOBIAS",17
VIRGO II,19
"SHAW, SAMARRA",8
"WATSON, ANNA",207
URANIUM,37
SHAMAN | MUTANT X-VE,2
UMAR,51
"KRAGG, GEN.",5
BANSHEE II,35
"KLEIN, STANLEY",4
"WESTPHAL, SIMON",2
"TAUREY, SIR WILLIAM",1
"KONIEV, IRINI",19
"QUINN, PAMELA",27
MEME,6
"POWER, DR. JIM",104
RAZORFIST III,24
"SZARDOS, STEFAN",0
OLIVIER,6
BLOWTORCH/,1
POSITRON/RONNIE,53
"MACENDALE, JASON JR.",3
STILETTO II/,7
SUB-MARINER | MUTANT,35
"PLUNDER, ADAM KYLE M",41
TRAPSTER II/LARRY CU,2
"STACY, NANCY",9
FIREBRAND/GARY GILBE,44
SCORCH/TOMMY NG,1
CH'VAYRE,12
CRUSADER II/ARTHUR B,7
PROGENITOR,8
"DEVOOR, ALBERT",9
"PROVENZANO, PAULIE",14
TORPEDO,0
"PARKER, MAY",328
ZONA,9
"ANON, LORD",8
ZONE,1
"STAPLES, EDNA M. GRA",52
DR. DOOM CLONE/VICTO,10
HILARY,18
ARSENIC,18
GATEWAY,134
KAMO THARNN,27
"PAINE, DR.",0
PRINCESS SANDELLA,27
CERISE II [SHI'AR],115
"FAIRMONT, AMANDA MAN",29
ISBISA/DR. SANDERSON,8
ADMIRAL PROTOCOL/,27
"HILL, GEORGE",3
KRIVEN,10
RIP,1
"TODD, FISHER",16
INFOMORPH,5
DELGADO,12
WIDGET,101
"PATILIO, MARIE",5
"CAESAR, JULIUS",1
"SHELDON, PHIL",39
"SCARLOTTI, MRS.",0
ACHILLES,0
"WILLIFORD, BRENT",7
GRESIG,5
FOREARM,78
T'CHAKA,28
LIVING LIGHTNING/MIG,285
IRIDIA [INHUMAN],21
CORSAIR,142
"PARETTI, TONY",2
CEREBRITE BETA,14
SALTZ/,15
"SANDOR, PROFESSOR IS",13
"BARRANCO, MARIA ESME",5
VARGAS,7
"SPAR, DR. KATHERINE",19
KRISTA,28
ARIDES,18
ENCHANTER,1
YGMLOSVORRAICH,8
BOGATYR/MIKULA GOLUB,4
WALRUS,2
DARLA,60
"HAGGERT, BOB",23
FOOL,26
BLOODSTORM | MUTANT,82
"LYNN, NORMA",19
ADVA,24
ZURAS,57
"DEWITT, KEARSON",11
DONAR,6
KABALLA,3
"KATZENBERG, NICK",65
SANDY,4
STONECUTTER/UTAMA TO,27
MR. TERMINEUS/AMODEU,10
"FLORESCU, ANTON",4
TREVORIK,1
MAINFRAME/IAN WAJLER,9
"WIDDOWS, SGT.",7
GLORIAN/THOMAS GIDEO,19
"SMERDILOVISC, VICTOR",14
"SCARFE, RAFAEL",68
DELUGE,1
"PRYDE, TERRI",7
"GATES, JUNIOR",11
"MONTGOMERY, SIR BERN",1
SICKLE,16
PELE/MICHI SASAKI,9
GROUNDHOG/SEAN BENAR,2
"MARRS(-PAYNE), PHOEB",60
"LOPEZ, MARIA",6
"MURDOCK, SISTER MAGG",27
MARVEL GIRL DOPPELGA,36
ZARATHUSTRA,8
"DEWOLFF, MEREDITH",0
DESAK/DESAK STERIXIA,7
"WISDOM, ROMANY",10
SIINGARD,17
NOSFERATA/PURPLE HAY,1
AZAZEL,8
WINDSTORM/,0
ZOOG [KYMELLIAN],4
DROMEDAN,15
"HOLIDAY, JORDAN",20
"SEWARD, ANNE",8
"NORRISS, JACK",50
"STERLING, SID",0
CHIEF EXAMINER,37
DOCTOR MANDIBUS,5
QUASIMODO,51
MARRINA/MARRINA SMAL,82
AGINAR,34
"MURPHY, JOBOA",8
DREADKNIGHT/BRAM VEL,48
"BLACK, CAL",2
SHATTERSTAR II/GAVEE,157
"SINCLAIR, MORGAN",10
STRANGLEHOLD,12
GLOB/DR. SUMNER BECK,4
PILEDRIVER II/BRIAN,129
VERMIN II,1
KREE IRON MAN [KREE],5
NUKLO/ROBERT FRANK J,68
MAN-OF-WAR,5
FIREFLY,15
"KORVAC, MICHAEL",65
BROTHER TODE,26
MASTER ELO,3
MAGOG,9
GAZA,48
"PIERCE, DONALD",107
FIELDER,7
MELTER II/BRUNO HORG,6
"BAZIN, ANDREW",19
BAMBI,32
BRUTUS II,26
DESTINY II/IRENE ADL,142
"CERA, KAY",24
"KAUR, BENAZIR",5
"SCHOOLCRAFT, DR. DEN",23
SAURON/DR. KARL LYKO,119
"ROSEN, WALTER",48
MOUNTJOY,26
JASON II,30
STONE,2
SAVAGE STEEL II/ARTH,15
"LEBEAU, MERCY",30
"BREWER, AMY",11
"BALDWIN, JUSTIN",36
"GERHARDT, JOSEPH HEI",10
SHINAR,13
ADVENT/KYLE GROBE,16
MONMOUTH,22
PHARAOH RAMA-TUT,270
DR. ZEUS,0
"DAWSON, DICTIONARY",11
"KETCH, BARBARA",8
"WESSEL, HARRY",6
"FONTAINE, CINDER",15
MILLENIUS,0
NAGALA,4
PSYCHO-MAN,59
"KWAN, TERRY",18
KYLUN/COLIN MCKAY,43
MIRAGE III/MARGE,5
SATANNISH,49
KINGSIZE,1
SHOCKER/HERMAN SCHUL,73
FIREFALL II,22
MUTANT MASTER,18
"BANNER, BETTY ROSS T",254
"MENGOCHAUZERAUS, GRI",10
GAARK,14
"BENTLEY, VICTORIA",28
MOURNING PREY,3
"COLE, LYNETTE",2
HULK DOPPELGANGER II,63
"THOMAS, JEANIE",2
"BARBAROSSA, VINNIE",12
LONGBOW/AMELIA GREER,15
"GARVIN, GEARS",33
"BROWN, MINDY MCPHERS",47
SUNFIRE/SHIRO YOSHID,303
"FONG, LI",4
WHIRLWIND/DAVID CANN,132
"SMALLWOOD, DAN",13
"STANE, OBADIAH",35
DIRGE/,4
OMEGA II,16
"SUTTON, JOHN",3
"PROSPERO, DR./HARPER",4
KIRIN,12
"KILLBURN, MACK",8
UNCLE SAM,8
STARHAWK II/ALETA OG,7
TURMOIL,5
PRINCESS NEPTHYS/SAN,5
FIELDSTONE/,19
"MCPHEE, LOUIE",8
M-80/SAYURI KYOTO,4
"JOSTEN, LINDY",6
NUWA,2
"STARR, TRIXIE TRISH",35
TYRANT,10
"CARRERA, MIA",13
SHELL/,2
SCATTERBRAIN,55
MARVEL BOY III/ROBER,16
X'HOSS,3
MANTIS (SPACE PHANTO,30
HANGMAN,17
SZARKUS,12
"SCHWINNER, DR. ERIC",19
ALPHA,5
"RAYMOND, HENRY/ADAM",5
SIR,10
"PARKER, MAY | TIMESL",20
"PARKER, MARY",20
POPE,8
"POITIER, CLAUDE",17
STILETTO,51
SIF,295
BLOODSCREAM,30
SURGEON GENERAL/ANGE,3
TAR,8
CUDGEL/,11
TAE,0
REAPER,3
YELLOW CLAW/TZING JA,67
"JONES, GABE",142
"SABINI, JERRY THE WH",16
"BIRD, TUESDAY",2
"ADAMS, MARTHA",5
"SZARDOS, MARGALI",92
GUARDIAN III,1
MANBOT/BERNIE LACHEN,54
RUNNER,41
MADAME ROSE,8
MANDRILL/HENSLEY FAR,42
NEPTUNE [OLYMPIAN],15
AI-CHIA,2
REBO,3
UATU,316
TITANIUM MAN/BORIS B,47
"JONES, NELL",27
"GALVIN, TOMMY",5
"STURDY, PROF. KENNET",31
"NICHOLS, LORNA",1
"MANNING, ERIKA",1
MR. SCRATCH II/BLISS,7
CATHERWOOD,7
VOLGA BELLE/,14
CALIBAN/,163
MALAN Sometimes spel,23
"CARLISLE, JENNA",1
BLOCKBUSTER II,0
"WESTON, SALLY",2
"PO, KIM",9
"MICO, RODOLFO",9
"WU, SONIA",4
"SHAUNEGHANN, MICHAEL",20
OUTRIDER II/MARTIN Z,1
MADAME MASQUE/GIULIE,86
"LOR, KONA",17
UR-LINI,14
NUMBER ONE FAN/PROF.,0
"FIELDS, TRACI",13
SWARM/FRITZ VON MEYE,12
NUMBER NINE,10
CRIMSON DYNAMO VIII/,7
SABRETOOTH/VICTOR CR,208
"CROWE, GERONIMO",4
POWDERKEG/FRANK SKOR,1
MASTER MOLD II,130
WIZ KID/TAKESHI MATS,36
ANTEUS,23
PAYBACK/,1
"BARBAROSSA, MARIO",8
FERRO2,55
"ROMANOV, MICKEY",5
HULK ROBOT,27
BLOODSTONE/ULYSSES B,30
"CLEARWATER, JUDGE MA",14
"MARLOPOLIS, EDGAR",1
FOGG/THOMAS FOGG,13
"FORRESTER, CAPT. ALE",72
WRANGLER/,40
"BUCHOVITZ, STANLEY &",5
ANACONDA/BLANCHE SIT,104
ICEMAN/ROBERT BOBBY,690
HEADHUNTER/,12
FANTASMA,32
"CHEN, DR.",5
COBALT,19
HUSK/PAIGE GUTHRIE |,11
TINAC,2
JORRO,8
"WATKINS, STEVIE",3
HERA/AUGUSTINE JONES,35
"FLEMING, PHILIP",3
"MARTINEZ, ISADORA",20
"LENO, JAY",7
"ALEGRIA, RICHIE",13
JUDE,3
STINGER/,2
SHOTGUN/ZEKE SALLING,10
REXEL TOIVEN,0
"BARROWS, WALTER",8
THERMO II/,11
SPOILSPORT/,10
STORM 2013,24
"MASON, LOUISE",60
"JAKES, JUDSON",8
MATADOR/MANUEL ELOGA,5
GIBBON/MARTIN BLANK,17
"DUGAN, TIMOTHY ALOYI",328
MISS MASS/,44
EMPRESS R'KILL [SKRU,35
RAINBOW,14
"MORAN, KEVIN",7
DULB,14
"BUSH, GEORGE",40
FRANKIE THE FISH,0
"POWER, DR. MAX",7
"LIN, PAULA",6
PIROUETTE/JOBETH,23
THERMITE/,20
GAROKK,30
"VIENNEAU, JACQUES",11
"FALLON, RIGBY",14
SCARBO,5
SISTER NIL,10
"SCARLOTTI, MICHAEL J",7
NAKOTA,20
BLOCKBUSTER/,8
"CARTER, SHARON",184
"LOOPNER, LEXINGTON",2
"KRAFT, DONNA",2
GAMBIT DOPPELGANGER,1
BLACK RAZER,2
BLIZZARD/PROF. GREGO,30
GUNTHAR,10
RELAY,0
PRINCESS ZAFINA,19
CETHLANN,12
ASTRA,28
D.K./DAVID KALEN,14
DANIA,6
"PARK, ARCHIE",16
VIRTUAL REALITY,3
LUMINOR,24
EDITOR,0
IDUNA,9
KUKULCAN/VIRAKO/QUET,34
MAGNETO/MAGNUS/ERIC,393
"DONLEAVY, HANNAH",17
TYN-DARMUTH,2
PSI-BORG/,13
"THURM, ETHAN",4
"SHARPE, ROSALINDE",78
"GALEN KOR, ADMIRAL [",13
POWER MAN III/STEELE,12
"OSBORN, LIZ ALLAN",207
TEUTONIC KNIGHT/FRAN,5
DREAM QUEEN,12
KILLRAVEN/JONATHAN R,25
FRENCHIE/JEAN-PAUL D,68
NIGHTFIGHTER/,2
"WATSON, KEVIN",9
"CARTER, PEGGY",214
"CROWLEY, SEN.",0
"HARRINGTON, PRINCIPA",1
